driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
29,16,09:37.9,Normal,-97.32,37.27,29|16|9223370571956597911,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
22,24,09:49.7,Normal,-92.31,34.78,22|24|9223370571956586080,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
17,92,09:49.9,Normal,-93.2,38.98,17|92|9223370571956585900,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
18,49,09:49.7,Normal,-90.24,39.72,18|49|9223370571956586110,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
10,39,09:50.0,Normal,-90.53,38.51,10|39|9223370571956585791,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
20,79,09:50.5,Normal,-89.6,41.76,20|79|9223370571956585281,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
13,12,09:50.2,Normal,-89.6,41.76,13|12|9223370571956585631,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
15,32,09:50.6,Normal,-92.31,34.78,15|32|9223370571956585230,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
29,16,09:50.8,Normal,-96.21,36.19,29|16|9223370571956585020,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12,74,09:50.7,Normal,-90.24,38,12|74|9223370571956585141,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
16,46,09:51.0,Normal,-91.78,42.23,16|46|9223370571956584830,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
30,95,09:51.4,Normal,-89.6,41.76,30|95|9223370571956584390,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
27,81,09:51.5,Normal,-93.45,38.99,27|81|9223370571956584311,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
24,68,09:51.4,Normal,-87.67,41.87,24|68|9223370571956584390,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
25,21,09:51.5,Normal,-90.15,38.62,25|21|9223370571956584271,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
26,17,09:51.8,Normal,-91.18,38.22,26|17|9223370571956583961,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
13,12,09:51.9,Normal,-90.2,41.59,13|12|9223370571956583881,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
24,68,09:52.4,Normal,-88.07,41.48,24|68|9223370571956583420,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
19,100,09:51.7,Normal,-96.21,36.19,19|100|9223370571956584061,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
30,95,09:52.2,Normal,-89.88,41.77,30|95|9223370571956583571,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
17,92,09:52.5,Normal,-93.85,39.01,17|92|9223370571956583301,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
32,71,09:52.6,Normal,-91.74,34.89,32|71|9223370571956583241,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
13,12,09:52.7,Normal,-90.64,41.56,13|12|9223370571956583090,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
28,58,09:53.2,Normal,-90.79,39.69,28|58|9223370571956582630,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
30,95,09:53.2,Normal,-90.2,41.59,30|95|9223370571956582630,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
31,48,09:53.4,Normal,-94.31,37.31,31|48|9223370571956582401,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
29,16,09:53.4,Normal,-95.56,35.97,29|16|9223370571956582440,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
14,18,09:53.6,Normal,-94.31,37.31,14|18|9223370571956582221,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
19,100,09:53.6,Normal,-95.76,36.08,19|100|9223370571956582230,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
22,24,09:54.1,Normal,-91.38,34.83,22|24|9223370571956581721,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
17,92,09:54.2,Normal,-94.16,39.04,17|92|9223370571956581601,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
24,68,09:54.1,Normal,-88.77,40.76,24|68|9223370571956581681,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
23,66,09:54.3,Normal,-90.7,41.62,23|66|9223370571956581511,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
15,32,09:54.8,Normal,-91.38,34.83,15|32|9223370571956581030,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
21,105,09:54.4,Normal,-94.3,37.66,21|105|9223370571956581380,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
17,92,09:55.0,Normal,-94.31,39.04,17|92|9223370571956580820,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
18,49,09:54.8,Normal,-91.2,39.75,18|49|9223370571956581008,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
16,46,09:55.3,Normal,-90.7,41.62,16|46|9223370571956580540,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
13,12,09:55.3,Normal,-91.59,41.7,13|12|9223370571956580540,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
15,32,09:55.7,Normal,-91.14,34.96,15|32|9223370571956580090,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
25,21,09:55.9,Normal,-89.56,37.2,25|21|9223370571956579950,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
20,79,09:55.9,Normal,-91.59,41.7,20|79|9223370571956579871,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
30,95,09:55.6,Normal,-91.24,41.67,30|95|9223370571956580161,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
16,46,09:56.2,Normal,-90.44,41.54,16|46|9223370571956579601,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
23,66,09:56.8,Normal,-89.91,40.86,23|66|9223370571956579041,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
21,105,09:57.0,Normal,-94.38,38.67,21|105|9223370571956578851,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
17,92,09:55.8,Normal,-94.44,39.1,17|92|9223370571956580030,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
14,18,09:56.0,Normal,-94.35,38.33,14|18|9223370571956579761,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
11,27,09:56.2,Normal,-89.17,40.38,11|27|9223370571956579581,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
27,81,09:56.6,Normal,-94.44,39.1,27|81|9223370571956579191,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
10,39,09:56.8,Normal,-91.69,37.99,10|39|9223370571956578991,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
16,46,09:57.2,Normal,-90.29,40.96,16|46|9223370571956578611,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12,74,09:57.5,Normal,-89.56,37.2,12|74|9223370571956578341,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
17,92,09:57.5,Normal,-94.31,39.04,17|92|9223370571956578321,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
22,24,09:57.7,Normal,-90.37,35.21,22|24|9223370571956578060,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
15,32,09:57.5,Normal,-90.68,35.12,15|32|9223370571956578280,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
11,27,09:58.0,Normal,-89.74,39.1,11|27|9223370571956577760,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
13,12,09:58.4,Normal,-92.74,41.75,13|12|9223370571956577401,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
25,21,09:58.7,Normal,-89.8,35.94,25|21|9223370571956577080,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
32,71,09:57.9,Normal,-90.04,35.19,32|71|9223370571956577891,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
29,16,09:58.0,Normal,-94.57,35.37,29|16|9223370571956577810,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
10,39,09:58.4,Normal,-92.08,37.81,10|39|9223370571956577371,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
17,92,09:59.1,Normal,-94,39.03,17|92|9223370571956576670,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
16,46,09:58.8,Normal,-89.52,40.7,16|46|9223370571956576961,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
29,16,09:59.7,Normal,-93.92,35.53,29|16|9223370571956576151,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
18,49,09:59.1,Normal,-92.27,39.76,18|49|9223370571956576730,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
10,39,09:59.3,Normal,-92.31,37.81,10|39|9223370571956576480,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
19,100,09:59.7,Normal,-94.22,35.5,19|100|9223370571956576060,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12,74,09:59.9,Normal,-89.8,35.94,12|74|9223370571956575860,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
31,48,09:59.8,Normal,-94.59,39.1,31|48|9223370571956576040,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
19,100,10:00.5,Normal,-93.92,35.53,19|100|9223370571956575301,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
29,16,10:00.7,Normal,-93.61,35.51,29|16|9223370571956575151,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
17,92,10:00.0,Normal,-93.85,39.01,17|92|9223370571956575820,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
28,58,10:00.4,Normal,-92.42,39.76,28|58|9223370571956575411,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
30,95,10:00.8,Normal,-93.04,41.71,30|95|9223370571956575031,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
20,79,10:04.8,Normal,-93.04,41.71,20|79|9223370571956571041,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,46,10:04.8,Normal,-91.32,41.71,16|46|9223370571956571031,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
31,48,10:05.0,Normal,-94.31,37.31,31|48|9223370571956570791,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
11,27,10:04.9,Normal,-91.05,41.72,11|27|9223370571956570870,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
28,58,10:05.4,Normal,-93.6,39.77,28|58|9223370571956570361,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
10,39,10:05.5,Normal,-93.34,37.21,10|39|9223370571956570281,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
21,105,10:05.8,Normal,-94.46,37.16,21|105|9223370571956570041,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
26,17,10:06.0,Normal,-93.96,37.08,26|17|9223370571956569791,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
24,68,10:06.1,Normal,-90.82,41.66,24|68|9223370571956569741,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
16,46,10:06.5,Normal,-91.63,41.72,16|46|9223370571956569311,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
16,46,10:05.6,Normal,-91.47,41.74,16|46|9223370571956570221,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
15,32,10:05.9,Normal,-91.93,34.81,15|32|9223370571956569890,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
13,12,10:06.1,Normal,-92.19,41.74,13|12|9223370571956569731,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
19,100,10:06.7,Normal,-92.25,34.75,19|100|9223370571956569121,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
14,18,10:06.9,Normal,-94.58,37.03,14|18|9223370571956568910,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
15,32,10:06.8,Normal,-92.09,34.8,15|32|9223370571956569001,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
28,58,10:07.2,Normal,-94.15,39.77,28|58|9223370571956568640,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
22,24,10:07.2,Normal,-92.31,34.78,22|24|9223370571956568571,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
29,16,10:07.5,Normal,-92.25,34.92,29|16|9223370571956568280,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
18,49,10:07.8,Normal,-94.25,39.73,18|49|9223370571956567961,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
25,21,10:08.2,Normal,-89.71,37.47,25|21|9223370571956567621,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
15,32,10:08.5,Normal,-92.31,34.78,15|32|9223370571956567261,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
19,100,10:07.5,Normal,-92.25,34.75,19|100|9223370571956568261,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12,74,10:07.9,Normal,-89.54,36.84,12|74|9223370571956567941,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
16,46,10:08.3,Normal,-91.78,42.23,16|46|9223370571956567551,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
14,18,10:08.7,Normal,-89.91,40.86,14|18|9223370571956567081,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
18,49,10:08.7,Normal,-94.24,39.63,18|49|9223370571956567071,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
22,24,10:09.0,Normal,-92.09,34.8,22|24|9223370571956566850,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
10,39,10:09.1,Normal,-94.54,37.02,10|39|9223370571956566671,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
30,95,10:09.6,Normal,-91.59,41.7,30|95|9223370571956566231,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
20,79,10:09.1,Normal,-91.59,41.7,20|79|9223370571956566661,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
16,46,10:09.9,Normal,-91.47,41.74,16|46|9223370571956565921,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
15,32,10:09.5,Normal,-92.09,34.8,15|32|9223370571956566281,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
20,79,10:10.1,Normal,-91.24,41.67,20|79|9223370571956565751,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,74,10:09.7,Normal,-89.71,37.47,12|74|9223370571956566061,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
13,12,10:10.3,Normal,-90.64,41.56,13|12|9223370571956565481,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12,74,10:10.7,Normal,-90,37.72,12|74|9223370571956565130,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
10,39,10:10.0,Normal,-94.83,36.84,10|39|9223370571956565790,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
20,79,10:10.8,Normal,-90.82,41.66,20|79|9223370571956564971,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
15,32,10:10.3,Normal,-91.93,34.81,15|32|9223370571956565481,1000,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
17,92,10:11.5,Normal,-91.33,38.87,17|92|9223370571956564351,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
28,58,10:11.7,Normal,-94.42,39.27,28|58|9223370571956564071,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
14,18,10:12.0,Normal,-91.05,41.72,14|18|9223370571956563791,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
26,17,10:12.1,Normal,-95.5,36.37,26|17|9223370571956563661,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
32,71,10:10.7,Normal,-91.74,34.89,32|71|9223370571956565151,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
22,24,10:10.8,Normal,-91.74,34.89,22|24|9223370571956564991,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
27,81,10:11.5,Normal,-91.56,38.93,27|81|9223370571956564321,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
22,24,10:11.6,Normal,-91.38,34.83,22|24|9223370571956564231,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
25,21,10:11.8,Normal,-90.15,38.62,25|21|9223370571956563970,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
30,95,10:12.1,Normal,-90.64,41.56,30|95|9223370571956563661,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
21,105,10:12.5,Normal,-88.42,41.11,21|105|9223370571956563321,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
17,92,10:17.1,Normal,-90.55,38.81,17|92|9223370571956558750,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
30,95,10:17.5,Normal,-88.96,42.25,30|95|9223370571956558271,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
26,17,10:17.5,Normal,-95.69,36.25,26|17|9223370571956558340,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
21,105,10:17.8,Normal,-88.77,40.76,21|105|9223370571956557980,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
25,21,10:17.8,Normal,-89.54,36.84,25|21|9223370571956558051,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
11,27,10:18.2,Normal,-89.52,40.7,11|27|9223370571956557651,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
26,17,10:18.3,Normal,-95.5,36.37,26|17|9223370571956557511,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
23,66,10:18.6,Normal,-90.94,35.03,23|66|9223370571956557191,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
31,48,10:18.0,Normal,-91.47,41.74,31|48|9223370571956557801,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
14,18,10:19.2,Normal,-91.32,41.71,14|18|9223370571956556631,1000,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
29,16,10:19.3,Normal,-95.56,35.97,29|16|9223370571956556521,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
21,105,10:19.6,Normal,-89.63,39.84,21|105|9223370571956556231,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
32,71,10:18.4,Normal,-90.29,40.96,32|71|9223370571956557421,1000,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
22,24,10:18.8,Normal,-94.31,37.31,22|24|9223370571956557021,1000,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
26,17,10:19.2,Normal,-95.35,36.47,26|17|9223370571956556641,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
13,12,10:19.2,Normal,-87.66,41.89,13|12|9223370571956556621,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
13,12,10:20.0,Normal,-87.66,41.89,13|12|9223370571956555811,1000,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
20,79,10:19.5,Normal,-88.02,42.04,20|79|9223370571956556300,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12,74,10:20.2,Normal,-89.65,36.37,12|74|9223370571956555571,1000,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
23,66,10:20.4,Normal,-91.38,34.83,23|66|9223370571956555371,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
11,27,10:20.0,Normal,-90.29,40.96,11|27|9223370571956555830,1000,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
31,48,10:20.8,Normal,-90.7,41.62,31|48|9223370571956555051,1000,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
24,68,10:20.1,Normal,-88.96,42.25,24|68|9223370571956555731,1000,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
18,49,10:20.5,Normal,-93.33,39.77,18|49|9223370571956555300,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
16,46,10:20.7,Normal,-89.71,37.47,16|46|9223370571956555071,1000,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
21,105,10:24.9,Normal,-89.17,40.38,21|105|9223370571956550929,1000,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
10,39,10:25.1,Normal,-94.23,37.09,10|39|9223370571956550731,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
19,100,10:25.3,Normal,-96.97,36.24,19|100|9223370571956550529,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
18,49,10:25.5,Normal,-92.27,39.76,18|49|9223370571956550321,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
20,79,10:25.2,Normal,-89.03,41.92,20|79|9223370571956550611,1000,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
23,66,10:25.7,Normal,-92.09,34.8,23|66|9223370571956550111,1000,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
27,81,10:25.8,Normal,-91.1,38.83,27|81|9223370571956550051,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
